time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(),height_above_ground_at_drone_location(),ground_elevation_at_drone_location(),altitude_above_seaLevel(),speed(),distance(),satellites,gpslevel,voltage(v),max_altitude(),max_ascent(),max_speed(),max_distance(), xSpeed(), ySpeed(), zSpeed(), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(),altitude(),ascent(),flycStateRaw,flycState,message
364900,2019-04-25 12:39:28,43.5244811198755,40.0054140667852,10.1,,,348.5976196,0,1.22013,14,4,15.947,348.5976196,10.1,0.1,1.22013,0,0,-3,0.1, 3.9, -3.3,0,0,1024,1024,1024,1024,345.8,0,70,4.001,3.982,3.983,3.981,0,0,0,,348.5976196,10.1,14,Waypoint,
365000,2019-04-25 12:39:28,43.5244812747394,40.005414124975,10.4,,,348.8976196,0,1.2376,14,4,15.932,348.8976196,10.4,0.1,1.2376,0,0,-3,0.1, 4, -3.8,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.977,3.98,3.978,0,0,0,,348.8976196,10.4,14,Waypoint,
365100,2019-04-25 12:39:28,43.5244813100755,40.0054142140157,10.7,,,349.1976196,0,1.24437,14,4,15.932,349.1976196,10.7,0.1,1.24437,0,0,-2.9,0.1, 4, -3.9,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.977,3.98,3.978,0,0,0,,349.1976196,10.7,14,Waypoint,
365200,2019-04-25 12:39:28,43.5244812947529,40.005414127143,11,,,349.4976196,0,1.23966,14,4,15.932,349.4976196,11,0.1,1.24437,0,0,-2.9,0.1, 3.7, -3.6,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.977,3.98,3.978,0,0,0,,349.4976196,11,14,Waypoint,
365300,2019-04-25 12:39:28,43.5244813094336,40.0054141562482,11.3,,,349.7976196,0,1.24218,14,4,15.932,349.7976196,11.3,0.1,1.24437,0,0,-2.9,0.1, 3.5, -3.4,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.977,3.98,3.978,0,0,0,,349.7976196,11.3,14,Waypoint,
365400,2019-04-25 12:39:28,43.5244813563728,40.0054142161039,11.6,,,350.0976196,0,1.24903,14,4,15.932,350.0976196,11.6,0.1,1.24903,0,0,-2.9,0.1, 3.7, -3.3,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.977,3.98,3.978,0,0,0,,350.0976196,11.6,14,Waypoint,
365500,2019-04-25 12:39:28,43.5244813686029,40.0054142141959,11.9,,,350.3976196,0,1.25017,14,4,15.932,350.3976196,11.9,0.1,1.25017,0,0,-2.9,0.1, 3.6, -3.1,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.977,3.98,3.978,0,0,0,,350.3976196,11.9,14,Waypoint,
365600,2019-04-25 12:39:28,43.5244811728916,40.0054143534397,12.2,,,350.6976196,0,1.23608,14,4,15.932,350.6976196,12.2,0.1,1.25017,0,0,-2.9,0.1, 3.5, -2.6,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.977,3.98,3.978,0,0,0,,350.6976196,12.2,14,Waypoint,
365700,2019-04-25 12:39:29,43.5244811590167,40.0054143495025,12.5,,,350.9976196,0,1.23457,14,4,15.932,350.9976196,12.5,0.1,1.25017,0,0,-2.9,0.1, 3.2, -2.6,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.977,3.98,3.978,0,0,0,,350.9976196,12.5,14,Waypoint,
365800,2019-04-25 12:39:29,43.5244810146508,40.0054141493633,12.8,,,351.2976196,0,1.21283,14,4,15.932,351.2976196,12.8,0.1,1.25017,0,0,-2.9,0, 3, -2.8,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.977,3.98,3.978,0,0,0,,351.2976196,12.8,14,Waypoint,
365900,2019-04-25 12:39:29,43.5244809963423,40.0054141274206,13.1,,,351.5976196,0,1.2102,14,4,15.932,351.5976196,13.1,0.1,1.25017,0,0,-2.9,0.1, 2.9, -2.7,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.977,3.98,3.978,0,0,0,,351.5976196,13.1,14,Waypoint,
366000,2019-04-25 12:39:29,43.5244809091647,40.0054144431362,13.4,,,351.8976196,0,1.21377,14,4,15.924,351.8976196,13.4,0.1,1.25017,0,0,-3,0.1, 3.1, -3,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.976,3.977,3.974,0,0,0,,351.8976196,13.4,14,Waypoint,
366100,2019-04-25 12:39:29,43.5244809053609,40.0054144464265,13.7,,,352.1976196,0,1.21353,14,4,15.924,352.1976196,13.7,0.1,1.25017,0,0,-3,0.1, 3.3, -3.4,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.976,3.977,3.974,0,0,0,,352.1976196,13.7,14,Waypoint,
366200,2019-04-25 12:39:29,43.5244811411649,40.0054139707827,14,,,352.4976196,0,1.21872,14,4,15.924,352.4976196,14,0.1,1.25017,0,0,-3,0.1, 3.4, -3.4,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.976,3.977,3.974,0,0,0,,352.4976196,14,14,Waypoint,
366300,2019-04-25 12:39:29,43.5244811799526,40.0054138836677,14.3,,,352.7976196,0,1.21943,14,4,15.924,352.7976196,14.3,0.1,1.25017,0,0,-3,0.1, 4, -2.5,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.976,3.977,3.974,0,0,0,,352.7976196,14.3,14,Waypoint,
366400,2019-04-25 12:39:29,43.5244810543998,40.0054137517873,14.6,,,353.0976196,0,1.20219,14,4,15.924,353.0976196,14.6,0.1,1.25017,0,0,-2.9,0.1, 4.5, -2,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.976,3.977,3.974,0,0,0,,353.0976196,14.6,14,Waypoint,
366500,2019-04-25 12:39:29,43.5244810880476,40.0054136655762,14.9,,,353.3976196,0,1.20249,14,4,15.924,353.3976196,14.9,0.1,1.25017,0,0,-2.9,0, 4.6, -1.9,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.976,3.977,3.974,0,0,0,,353.3976196,14.9,14,Waypoint,
366600,2019-04-25 12:39:29,43.5244810664733,40.0054138086805,15.2,,,353.6976196,0,1.20543,14,4,15.924,353.6976196,15.2,0.1,1.25017,0,0,-2.9,0, 4.7, -1.7,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.976,3.977,3.974,0,0,0,,353.6976196,15.2,14,Waypoint,
366700,2019-04-25 12:39:30,43.5244810797696,40.0054137815601,15.5,,,353.9976196,0,1.20578,14,4,15.924,353.9976196,15.5,0.1,1.25017,0,0,-2.9,0, 4.4, -2,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.976,3.977,3.974,0,0,0,,353.9976196,15.5,14,Waypoint,
366800,2019-04-25 12:39:30,43.5244810066767,40.0054136954849,15.8,,,354.2976196,0,1.19542,14,4,15.924,354.2976196,15.8,0.1,1.25017,0,0,-2.9,0, 4.2, -2.5,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.976,3.977,3.974,0,0,0,,354.2976196,15.8,14,Waypoint,
366900,2019-04-25 12:39:30,43.5244810018666,40.0054136983381,16.1,,,354.5976196,0,1.19504,14,4,15.924,354.5976196,16.1,0.1,1.25017,0,0,-3,0.1, 4.1, -3,0,0,1024,1024,1024,1024,345.8,0,70,3.997,3.976,3.977,3.974,0,0,0,,354.5976196,16.1,14,Waypoint,
367000,2019-04-25 12:39:30,43.5244811107574,40.0054136951865,16.4,,,354.8976196,0,1.20581,14,4,15.914,354.8976196,16.4,0.1,1.25017,0,0,-2.9,0.1, 4.2, -3.2,0,0,1024,1024,1024,1024,345.8,0,70,3.995,3.973,3.975,3.971,0,0,0,,354.8976196,16.4,14,Waypoint,
367100,2019-04-25 12:39:30,43.5244811201506,40.0054136877374,16.7,,,355.1976196,0,1.20648,14,4,15.914,355.1976196,16.7,0.1,1.25017,0,0,-2.9,0.1, 4.4, -3.3,0,0,1024,1024,1024,1024,345.8,0,70,3.995,3.973,3.975,3.971,0,0,0,,355.1976196,16.7,14,Waypoint,
367200,2019-04-25 12:39:30,43.5244811050703,40.0054136823854,17,,,355.4976196,0,1.20478,14,4,15.914,355.4976196,17,0.1,1.25017,0,0,-2.9,0.1, 4.5, -2.9,0,0,1024,1024,1024,1024,345.8,0,70,3.995,3.973,3.975,3.971,0,0,0,,355.4976196,17,14,Waypoint,
367300,2019-04-25 12:39:30,43.5244810969669,40.005413653546,17.3,,,355.7976196,0,1.20296,14,4,15.914,355.7976196,17.3,0.1,1.25017,0,0,-2.9,0, 4.4, -2.3,0,0,1024,1024,1024,1024,345.8,0,70,3.995,3.973,3.975,3.971,0,0,0,,355.7976196,17.3,14,Waypoint,
367400,2019-04-25 12:39:30,43.5244810605077,40.0054134856369,17.6,,,356.0976196,0,1.19345,14,4,15.914,356.0976196,17.6,0.1,1.25017,0,0,-2.9,0, 4.2, -2.1,0,0,1024,1024,1024,1024,345.8,0,70,3.995,3.973,3.975,3.971,0,0,0,,356.0976196,17.6,14,Waypoint,
367500,2019-04-25 12:39:30,43.5244810309885,40.0054134505564,17.8,,,356.2976196,0,1.18927,14,4,15.914,356.2976196,17.8,0.1,1.25017,0,0,-2.9,0, 3.9, -2,0,0,1024,1024,1024,1024,345.8,0,70,3.995,3.973,3.975,3.971,0,0,0,,356.2976196,17.8,14,Waypoint,
367600,2019-04-25 12:39:30,43.524480863636,40.0054132467163,18.1,,,356.5976196,0,1.16544,14,4,15.914,356.5976196,18.1,0.1,1.25017,0,0,-3,0, 3.7, -2.1,0,0,1024,1024,1024,1024,345.8,0,70,3.995,3.973,3.975,3.971,0,0,0,,356.5976196,18.1,14,Waypoint,
367700,2019-04-25 12:39:30,43.5244808134109,40.0054132288792,18.4,,,356.8976196,0,1.15977,14,4,15.914,356.8976196,18.4,0.1,1.25017,0,0,-3,0, 3.5, -2.2,0,0,1024,1024,1024,1024,345.8,0,70,3.995,3.973,3.975,3.971,0,0,0,,356.8976196,18.4,14,Waypoint,
367800,2019-04-25 12:39:31,43.5244808632237,40.0054133827525,18.7,,,357.1976196,0,1.17007,14,4,15.914,357.1976196,18.7,0.1,1.25017,0,0,-3,0, 3.4, -2.4,0,0,1024,1024,1024,1024,345.8,0,70,3.995,3.973,3.975,3.971,0,0,0,,357.1976196,18.7,14,Waypoint,
367900,2019-04-25 12:39:31,43.5244808251503,40.0054134049374,19,,,357.4976196,0,1.16702,14,4,15.914,357.4976196,19,0.1,1.25017,0,0,-3,0, 3.5, -2.8,0,0,1024,1024,1024,1024,345.8,0,70,3.995,3.973,3.975,3.971,0,0,0,,357.4976196,19,14,Waypoint,
368000,2019-04-25 12:39:31,43.5244807612113,40.0054134778364,19.3,,,357.7976196,0,1.16319,14,4,15.893,357.7976196,19.3,0.1,1.25017,0,0,-2.9,0, 3.4, -3,0,0,1024,1024,1024,1024,345.8,0,70,3.989,3.967,3.97,3.967,0,0,0,,357.7976196,19.3,14,Waypoint,
368100,2019-04-25 12:39:31,43.5244807160886,40.005413517749,19.6,,,358.0976196,0,1.1601,14,4,15.893,358.0976196,19.6,0.1,1.25017,0,0,-3,0, 3, -3.1,0,0,1024,1024,1024,1024,345.8,0,70,3.989,3.967,3.97,3.967,0,0,0,,358.0976196,19.6,14,Waypoint,
368200,2019-04-25 12:39:31,43.5244806506725,40.0054135050838,19.9,,,358.3976196,0,1.15313,14,4,15.893,358.3976196,19.9,0.1,1.25017,0,0,-3,0.2, 2.9, -3.3,0,0,1024,1024,1024,1024,345.8,0,70,3.989,3.967,3.97,3.967,0,0,0,,358.3976196,19.9,14,Waypoint,
368300,2019-04-25 12:39:31,43.524480621716,40.0054135411478,20.2,,,358.6976196,0,1.15155,14,4,15.893,358.6976196,20.2,0.1,1.25017,0,0,-3,0, 3.1, -3.2,0,0,1024,1024,1024,1024,345.8,0,70,3.989,3.967,3.97,3.967,0,0,0,,358.6976196,20.2,14,Waypoint,
368400,2019-04-25 12:39:31,43.5244804489403,40.0054134862218,20.5,,,358.9976196,0,1.1324,14,4,15.893,358.9976196,20.5,0.1,1.25017,0,0,-3,0, 3.4, -3.3,0,0,1024,1024,1024,1024,345.8,0,70,3.989,3.967,3.97,3.967,0,0,0,,358.9976196,20.5,14,Waypoint,
368500,2019-04-25 12:39:31,43.5244804227909,40.0054135196866,20.8,,,359.2976196,0,1.13103,14,4,15.893,359.2976196,20.8,0.1,1.25017,0,0,-3,0, 3.3, -3.2,0,0,1024,1024,1024,1024,345.8,0,70,3.989,3.967,3.97,3.967,0,0,0,,359.2976196,20.8,14,Waypoint,
368600,2019-04-25 12:39:31,43.5244805434452,40.0054134802672,21.1,,,359.5976196,0,1.14157,14,4,15.893,359.5976196,21.1,0.1,1.25017,0,0,-3,0.2, 3.2, -3.6,0,0,1024,1024,1024,1024,345.8,0,70,3.989,3.967,3.97,3.967,0,0,0,,359.5976196,21.1,14,Waypoint,
368700,2019-04-25 12:39:32,43.5244805464076,40.0054135090594,21.4,,,359.8976196,0,1.1429,14,4,15.893,359.8976196,21.4,0.1,1.25017,0,0,-3,0.2, 3.4, -3.4,0,0,1024,1024,1024,1024,345.8,0,70,3.989,3.967,3.97,3.967,0,0,0,,359.8976196,21.4,14,Waypoint,
368800,2019-04-25 12:39:32,43.5244804714938,40.0054136073716,21.7,,,360.1976196,0,1.13907,14,5,15.893,360.1976196,21.7,0.1,1.25017,0,0,-3,0.2, 3.9, -3.6,0,0,1024,1024,1024,1024,345.8,0,70,3.989,3.967,3.97,3.967,0,0,0,,360.1976196,21.7,14,Waypoint,
368900,2019-04-25 12:39:32,43.524480501965,40.0054136284548,22,,,360.4976196,0.1,1.14286,14,5,15.893,360.4976196,22,0.1,1.25017,0.1,0,-3,0.2, 4.5, -3.7,0,0,1024,1024,1024,1024,345.8,0,70,3.989,3.967,3.97,3.967,0,0,0,,360.4976196,22,14,Waypoint,
369000,2019-04-25 12:39:32,43.5244805782655,40.005413526161,22.3,,,360.7976196,0,1.14669,14,5,15.883,360.7976196,22.3,0.1,1.25017,0,0,-3,0.1, 5.1, -3.5,0,0,1024,1024,1024,1024,345.9,0,70,3.986,3.965,3.967,3.965,0,0,0,,360.7976196,22.3,14,Waypoint,
369100,2019-04-25 12:39:32,43.5244806238555,40.0054135128814,22.6,,,361.0976196,0,1.15074,14,5,15.883,361.0976196,22.6,0.1,1.25017,0,0,-3,0.1, 5.2, -3.3,0,0,1024,1024,1024,1024,345.9,0,70,3.986,3.965,3.967,3.965,0,0,0,,361.0976196,22.6,14,Waypoint,
369200,2019-04-25 12:39:32,43.5244807436943,40.0054135886957,22.9,,,361.3976196,0.1,1.1654,14,5,15.883,361.3976196,22.9,0.1,1.25017,0.1,0,-3,0, 4.9, -3,0,0,1024,1024,1024,1024,345.9,0,70,3.986,3.965,3.967,3.965,0,0,0,,361.3976196,22.9,14,Waypoint,
369300,2019-04-25 12:39:32,43.5244807878372,40.0054135741667,23.2,,,361.6976196,0.1,1.16927,14,5,15.883,361.6976196,23.2,0.1,1.25017,0,0,-3,0.1, 4.9, -3,0,0,1024,1024,1024,1024,345.9,0,70,3.986,3.965,3.967,3.965,0,0,0,,361.6976196,23.2,14,Waypoint,
369400,2019-04-25 12:39:32,43.524480826355,40.0054135579068,23.5,,,361.9976196,0,1.17253,14,5,15.883,361.9976196,23.5,0.1,1.25017,0,0,-3,0.1, 5.3, -2.9,0,0,1024,1024,1024,1024,345.9,0,70,3.986,3.965,3.967,3.965,0,0,0,,361.9976196,23.5,14,Waypoint,
369500,2019-04-25 12:39:32,43.5244808614146,40.0054135445918,23.8,,,362.2976196,0,1.17556,14,5,15.883,362.2976196,23.8,0.1,1.25017,0,0,-3,0, 5.4, -3,0,0,1024,1024,1024,1024,345.9,0,70,3.986,3.965,3.967,3.965,0,0,0,,362.2976196,23.8,14,Waypoint,
369600,2019-04-25 12:39:32,43.5244808970658,40.0054135719071,24.1,,,362.5976196,0,1.18009,14,5,15.883,362.5976196,24.1,0.1,1.25017,0,0,-3,0.1, 5.1, -3,0,0,1024,1024,1024,1024,345.9,0,70,3.986,3.965,3.967,3.965,0,0,0,,362.5976196,24.1,14,Waypoint,
369700,2019-04-25 12:39:32,43.5244809148039,40.0054135678222,24.4,,,362.8976196,0,1.18172,14,5,15.883,362.8976196,24.4,0.1,1.25017,0,0,-3,0.1, 5, -3.1,0,0,1024,1024,1024,1024,345.9,0,70,3.986,3.965,3.967,3.965,0,0,0,,362.8976196,24.4,14,Waypoint,
369800,2019-04-25 12:39:33,43.5244809668022,40.0054134480163,24.7,,,363.1976196,0,1.18273,14,5,15.883,363.1976196,24.7,0.1,1.25017,0,0,-3,0.1, 5.1, -3.3,0,0,1024,1024,1024,1024,345.9,0,70,3.986,3.965,3.967,3.965,0,0,0,,363.1976196,24.7,14,Waypoint,
369900,2019-04-25 12:39:33,43.5244809937675,40.0054134197558,25,,,363.4976196,0,1.18446,14,5,15.883,363.4976196,25,0.1,1.25017,0,0,-3,0.1, 5.3, -3.1,0,0,1024,1024,1024,1024,345.9,0,70,3.986,3.965,3.967,3.965,0,0,0,,363.4976196,25,14,Waypoint,
370000,2019-04-25 12:39:33,43.524480949576,40.0054134229694,25.3,,,363.7976196,0,1.18013,14,5,15.883,363.7976196,25.3,0.1,1.25017,0,0,-3,0, 5.5, -2.9,0,0,1024,1024,1024,1024,345.9,0,70,3.986,3.965,3.967,3.965,0,0,0,,363.7976196,25.3,14,Waypoint,
370100,2019-04-25 12:39:33,43.5244809671732,40.0054133837567,25.6,,,364.0976196,0,1.18055,14,5,15.883,364.0976196,25.6,0.1,1.25017,0,0,-3,0.1, 5.3, -2.8,0,0,1024,1024,1024,1024,345.9,0,70,3.987,3.966,3.967,3.963,0,0,0,,364.0976196,25.6,14,Waypoint,
370200,2019-04-25 12:39:33,43.5244810737243,40.0054132553143,25.9,,,364.3976196,0,1.18694,14,5,15.883,364.3976196,25.9,0.1,1.25017,0,0,-3,0.1, 5.2, -2.6,0,0,1024,1024,1024,1024,345.9,0,70,3.987,3.966,3.967,3.963,0,0,0,,364.3976196,25.9,14,Waypoint,
370300,2019-04-25 12:39:33,43.5244810953709,40.0054132051466,26.2,,,364.6976196,0,1.18746,14,5,15.883,364.6976196,26.2,0.1,1.25017,0,0,-3,0.1, 5.5, -2.5,0,0,1024,1024,1024,1024,345.9,0,70,3.987,3.966,3.967,3.963,0,0,0,,364.6976196,26.2,14,Waypoint,
370400,2019-04-25 12:39:33,43.5244810383606,40.005413289172,26.5,,,364.9976196,0,1.18451,14,5,15.883,364.9976196,26.5,0.1,1.25017,0,0,-2.9,0.1, 5.8, -2.8,0,0,1024,1024,1024,1024,345.9,0,70,3.987,3.966,3.967,3.963,0,0,0,,364.9976196,26.5,14,Waypoint,
370500,2019-04-25 12:39:33,43.5244810539747,40.0054132556865,26.8,,,365.2976196,0,1.18496,14,5,15.883,365.2976196,26.8,0.1,1.25017,0,0,-2.8,0.1, 5.7, -3.2,0,0,1024,1024,1024,1024,345.9,0,70,3.987,3.966,3.967,3.963,0,0,0,,365.2976196,26.8,14,Waypoint,
370600,2019-04-25 12:39:33,43.5244811714738,40.0054130357578,27,,,365.4976196,0,1.18966,14,5,15.883,365.4976196,27,0.1,1.25017,0,0,-2.7,0.1, 5.9, -2.8,0,0,1024,1024,1024,1024,345.9,0,70,3.987,3.966,3.967,3.963,0,0,0,,365.4976196,27,14,Waypoint,
370700,2019-04-25 12:39:34,43.5244811984788,40.0054129726028,27.3,,,365.7976196,0,1.19039,14,5,15.883,365.7976196,27.3,0.1,1.25017,0,0,-2.5,0.2, 6.1, -2.6,0,0,1024,1024,1024,1024,345.9,0,70,3.987,3.966,3.967,3.963,0,0,0,,365.7976196,27.3,14,Waypoint,
370800,2019-04-25 12:39:34,43.5244811520032,40.005413054221,27.5,,,365.9976196,0,1.18827,14,5,15.883,365.9976196,27.5,0.1,1.25017,0,0,-2.4,0.2, 6.2, -2.4,0,0,1024,1024,1024,1024,345.9,0,70,3.987,3.966,3.967,3.963,0,0,0,,365.9976196,27.5,14,Waypoint,
370900,2019-04-25 12:39:34,43.5244811566762,40.005413021341,27.7,,,366.1976196,0,1.18768,14,5,15.883,366.1976196,27.7,0.1,1.25017,0,0,-2.3,0.2, 6.1, -2.6,0,0,1024,1024,1024,1024,345.9,0,70,3.987,3.966,3.967,3.963,0,0,0,,366.1976196,27.7,14,Waypoint,
371000,2019-04-25 12:39:34,43.5244810939156,40.0054129965422,28,,,366.4976196,0,1.18049,14,5,15.883,366.4976196,28,0.1,1.25017,0,0,-2.1,0.3, 5.9, -2.9,0,0,1024,1024,1024,1024,345.9,0,70,3.987,3.966,3.967,3.963,0,0,0,,366.4976196,28,14,Waypoint,
371100,2019-04-25 12:39:34,43.5244810718,40.0054129869812,28.2,,,366.6976196,0,1.17792,14,5,15.929,366.6976196,28.2,0.1,1.25017,0,0,-2.1,0.3, 5.6, -3.1,0,0,1024,1024,1024,1024,345.9,0,70,3.995,3.977,3.979,3.978,0,0,0,,366.6976196,28.2,14,Waypoint,
371200,2019-04-25 12:39:34,43.5244811706562,40.0054129490032,28.4,,,366.8976196,0,1.1868,14,5,15.929,366.8976196,28.4,0.1,1.25017,0,0,-2,0.4, 5.4, -3.2,0,0,1024,1024,1024,1024,345.9,0,70,3.995,3.977,3.979,3.978,0,0,0,,366.8976196,28.4,14,Waypoint,
371300,2019-04-25 12:39:34,43.5244811474918,40.0054129286555,28.6,,,367.0976196,0,1.18378,14,5,15.929,367.0976196,28.6,0.1,1.25017,0,0,-1.9,0.3, 5.5, -3.3,0,0,1024,1024,1024,1024,345.9,0,70,3.995,3.977,3.979,3.978,0,0,0,,367.0976196,28.6,14,Waypoint,
371400,2019-04-25 12:39:34,43.5244809854044,40.0054128035566,28.8,,,367.2976196,0,1.16324,14,5,15.929,367.2976196,28.8,0.1,1.25017,0,0,-1.9,0.4, 5.5, -3.2,0,0,1024,1024,1024,1024,345.9,0,70,3.995,3.977,3.979,3.978,0,0,0,,367.2976196,28.8,14,Waypoint,
371500,2019-04-25 12:39:34,43.5244809332465,40.0054127563248,29,,,367.4976196,0,1.15641,14,5,15.929,367.4976196,29,0.1,1.25017,0,0,-1.8,0.4, 5, -2.8,0,0,1024,1024,1024,1024,345.9,0,70,3.995,3.977,3.979,3.978,0,0,0,,367.4976196,29,14,Waypoint,
371600,2019-04-25 12:39:34,43.5244809655616,40.0054127791743,29.1,,,367.5976196,0,1.16044,14,5,15.929,367.5976196,29.1,0.1,1.25017,0,0,-1.7,0.5, 4.7, -2.8,0,0,1024,1024,1024,1024,345.9,0,70,3.995,3.977,3.979,3.978,0,0,0,,367.5976196,29.1,14,Waypoint,
371700,2019-04-25 12:39:35,43.5244809077466,40.0054127398671,29.3,,,367.7976196,0,1.15329,14,5,15.929,367.7976196,29.3,0.1,1.25017,0,0,-1.6,0.5, 4.7, -2.9,0,0,1024,1024,1024,1024,345.9,0,70,3.995,3.977,3.979,3.978,0,0,0,,367.7976196,29.3,14,Waypoint,
371800,2019-04-25 12:39:35,43.5244808090644,40.0054126629364,29.4,,,367.8976196,0,1.14076,14,5,15.929,367.8976196,29.4,0.1,1.25017,0,0,-1.5,0.6, 4.4, -2.8,0,0,1024,1024,1024,1024,345.9,0,70,3.995,3.977,3.979,3.978,0,0,0,,367.8976196,29.4,14,Waypoint,
371900,2019-04-25 12:39:35,43.5244807336441,40.0054126253275,29.6,,,368.0976196,0,1.13185,14,5,15.929,368.0976196,29.6,0.1,1.25017,0,0,-1.4,0.6, 3.9, -2.6,0,0,1024,1024,1024,1024,345.9,0,70,3.995,3.977,3.979,3.978,0,0,0,,368.0976196,29.6,14,Waypoint,
372000,2019-04-25 12:39:35,43.5244806759218,40.0054125799004,29.7,,,368.1976196,0,1.12451,14,5,15.929,368.1976196,29.7,0.1,1.25017,0,0,-1.3,0.6, 3.6, -2.8,0,0,1024,1024,1024,1024,345.9,0,70,3.995,3.977,3.979,3.978,0,0,0,,368.1976196,29.7,14,Waypoint,
372100,2019-04-25 12:39:35,43.5244806022201,40.0054125526323,29.8,,,368.2976196,0,1.11611,14,5,15.932,368.2976196,29.8,0.1,1.25017,0,0,-1.2,0.6, 3.3, -2.7,0,0,1024,1024,1024,1024,345.9,0,70,3.997,3.978,3.98,3.977,0,0,0,,368.2976196,29.8,14,Waypoint,
372200,2019-04-25 12:39:35,43.5244804485879,40.0054126370535,29.9,,,368.3976196,0,1.10312,14,5,15.932,368.3976196,29.9,0.1,1.25017,0,0,-1.1,0.5, 3.2, -2.6,0,0,1024,1024,1024,1024,345.9,0,70,3.997,3.978,3.98,3.977,0,0,0,,368.3976196,29.9,14,Waypoint,
372300,2019-04-25 12:39:35,43.5244803884321,40.0054126088846,30.1,,,368.5976196,0,1.09608,14,5,15.932,368.5976196,30.1,0.1,1.25017,0,0,-1.1,0.4, 3, -2.9,0,0,1024,1024,1024,1024,345.9,0,70,3.997,3.978,3.98,3.977,0,0,0,,368.5976196,30.1,14,Waypoint,
372400,2019-04-25 12:39:35,43.5244802944118,40.0054126256495,30.2,,,368.6976196,0,1.08707,14,5,15.932,368.6976196,30.2,0.1,1.25017,0,0,-1,0.3, 3.6, -2.8,0,0,1024,1024,1024,1024,345.9,0,70,3.997,3.978,3.98,3.977,0,0,0,,368.6976196,30.2,14,Waypoint,
372500,2019-04-25 12:39:35,43.5244802586224,40.0054125922319,30.3,,,368.7976196,0,1.08234,14,5,15.932,368.7976196,30.3,0.1,1.25017,0,0,-0.9,0.3, 3.9, -2.7,0,0,1024,1024,1024,1024,345.9,0,70,3.997,3.978,3.98,3.977,0,0,0,,368.7976196,30.3,14,Waypoint,
372600,2019-04-25 12:39:35,43.5244801400187,40.0054126203388,30.3,,,368.7976196,0,1.07123,14,5,15.932,368.7976196,30.3,0.1,1.25017,0,0,-0.8,0.3, 3.8, -2.4,0,0,1024,1024,1024,1024,345.9,0,70,3.997,3.978,3.98,3.977,0,0,0,,368.7976196,30.3,14,Waypoint,
372700,2019-04-25 12:39:35,43.5244801096439,40.0054125986206,30.4,,,368.8976196,0,1.06743,14,5,15.932,368.8976196,30.4,0.1,1.25017,0,0,-0.8,0.3, 3.6, -2.7,0,0,1024,1024,1024,1024,345.9,0,70,3.997,3.978,3.98,3.977,0,0,0,,368.8976196,30.4,14,Waypoint,
372800,2019-04-25 12:39:36,43.524480096391,40.005412662195,30.5,,,368.9976196,0,1.06821,14,5,15.932,368.9976196,30.5,0.1,1.25017,0,0,-0.8,0.3, 3.8, -2.7,0,0,1024,1024,1024,1024,345.9,0,70,3.997,3.978,3.98,3.977,0,0,0,,368.9976196,30.5,14,Waypoint,
372900,2019-04-25 12:39:36,43.5244800842078,40.005412657094,30.5,,,368.9976196,0,1.06681,14,5,15.932,368.9976196,30.5,0.1,1.25017,0,0,-0.7,0.4, 4.1, -1.8,0,0,1024,1024,1024,1024,345.9,0,70,3.997,3.978,3.98,3.977,0,0,0,,368.9976196,30.5,14,Waypoint,
373000,2019-04-25 12:39:36,43.5244800283872,40.0054128601161,30.6,,,369.0976196,0,1.06813,14,5,15.932,369.0976196,30.6,0.1,1.25017,0,0,-0.6,0.8, 3.8, -0.8,0,0,1024,1024,1024,1024,345.9,0,70,3.997,3.978,3.98,3.977,0,0,0,,369.0976196,30.6,14,Waypoint,
373100,2019-04-25 12:39:36,43.5244800197976,40.0054129213984,30.6,,,369.0976196,0,1.06942,14,5,15.932,369.0976196,30.6,0.1,1.25017,0,0,-0.3,1.8, 5.2, -1.3,0,0,1024,1024,1024,1024,345.9,0,70,3.996,3.977,3.98,3.979,0,0,0,,369.0976196,30.6,14,Waypoint,
